,Unnamed: 0,user,timestamp,tweet_text,tweet_sentiment,link,included_symbols,bitcoin Returns,doge Returns,tesla Returns,google Returns,apple Returns,p_change
3288,3288,tim_cook,1618522197,"Today we introduced iPhone SE, our most affordable iPhone. Its compact design and powerful performance feature the… https://t.co/jZcwtiWlHn",0.4215,twitter.com/tim_cook/status/1250461371004784641,,0,0,0,0,0,-1
3289,3289,tim_cook,1618438402,"While protecting your privacy, we are sharing aggregated mobility data from Apple Maps to help public health author… https://t.co/YVC9ofbkOk",0.6705,twitter.com/tim_cook/status/1250109908344766472,3289.0,0,0,0,0,0,-1
3290,3290,tim_cook,1618253110,"Even though many can’t be physically together, it’s more important than ever to cherish the moments we have with lo… https://t.co/X588sq7tGG",0.5709,twitter.com/tim_cook/status/1249332738244718593,,0,0,0,0,0,-1
3291,3291,tim_cook,1618108064,"Creativity is the light that shows us what’s possible, the fuel that drives progress, the beauty that makes us huma… https://t.co/7Eb7eJ4DVy",0.8481,twitter.com/tim_cook/status/1248724370962305024,,0,0,0,0,0,-1
3292,3292,tim_cook,1618092224,Contact tracing can help slow the spread of COVID-19 and can be done without compromising user privacy. We’re worki… https://t.co/Pmho0oZFpQ,0.4019,twitter.com/tim_cook/status/1248657931433693184,,0,0,0,0,0,-1
3293,3293,tim_cook,1618028171,We know parents out there are juggling a lot in this challenging time. Apple’s education team has some fun ways to… https://t.co/pdqxz8SlX3,0.6187,twitter.com/tim_cook/status/1248389272622657537,3293.0,0,0,0,0,0,-1
3294,3294,tim_cook,1617920595,"While this year’s Passover is different and challenging for so many, I hope all those celebrating around the world… https://t.co/Vb3qXeXAZi",0.8166,twitter.com/tim_cook/status/1247938066414739456,,0,0,0,0,0,-1
3295,3295,tim_cook,1617677032,Apple is dedicated to supporting the worldwide response to COVID-19. We’ve now sourced over 20M masks through our s… https://t.co/z4B44Cyc8M,0.7096,twitter.com/tim_cook/status/1246916489589837824,3295.0,0,0,0,0,0,-1
3296,3296,tim_cook,1617395928,Apple is proud to support @ChefJoseAndres’s @WCKitchen and @FeedingAmerica. We can only overcome this crisis if we… https://t.co/bMhFKjnpw1,-0.0194,twitter.com/tim_cook/status/1245737452658020352,3296.0,0,0,0,0,0,-1
3297,3297,tim_cook,1617347604,"Ellis Marsalis was a true legend. In his music, his passion for New Orleans and his steadfast dedication to educati… https://t.co/s7RMXhP3WI",0.7783,twitter.com/tim_cook/status/1245534768495644672,,0,0,0,0,0,-1
3298,3298,tim_cook,1617216468,"To trans and non-binary communities around the world this #TransDayOfVisibility: We see you, we support you, and we stand with you.",0.4019,twitter.com/tim_cook/status/1244984744233914368,,0,0,0,0,0,-1
3299,3299,tim_cook,1617136847,"We owe an immeasurable debt to every doctor, every nurse, every first responder, every person who is putting their… https://t.co/d3x3XQQCcM",-0.3612,twitter.com/tim_cook/status/1244650790578352128,,0,0,0,0,0,-1
3300,3300,tim_cook,1617077699,"Reflecting today on MLK’s words, ”All life is interrelated, and we are all caught in an inescapable network of mutu… https://t.co/cMrBkDMI7c",0.0,twitter.com/tim_cook/status/1244402704769675264,,0,0,0,0,0,-1
3301,3301,tim_cook,1616906506,Grateful for the teachers finding incredible new ways to bring lessons to life while at home. We’re glad to be able… https://t.co/1H0bJ5ZCv3,0.7184,twitter.com/tim_cook/status/1243684671772176385,,0,0,0,0,0,-1
3302,3302,tim_cook,1616889402,RT @AppStore: The COVID-19 app was developed with trusted resources to provide accurate and up-to-date information on the coronavirus in th…,0.4767,twitter.com/tim_cook/status/1243612930496552960,,0,0,0,0,0,-1
3303,3303,tim_cook,1616888420,"To help you stay informed, understand symptoms and take proper steps to protect your health, Apple has created a CO… https://t.co/wKOofHql7v",0.743,twitter.com/tim_cook/status/1243608812763791363,3303.0,0,0,0,0,0,-1
3304,3304,tim_cook,1616718025,Proud to share we’ve been able to source 10M masks for the US and millions more for the hardest hit regions in Euro… https://t.co/pQAZC5WwbW,0.6486,twitter.com/tim_cook/status/1242894121372512256,,0,0,0,0,0,-1
3305,3305,tim_cook,1616375736,Our teams at Apple have been working to help source supplies for healthcare providers fighting COVID-19. We’re dona… https://t.co/UArhffIdQr,0.0516,twitter.com/tim_cook/status/1241458458794188800,3305.0,0,0,0,0,0,-1
3306,3306,tim_cook,1616189343,It’s never been more important to support each other.  We’re making a substantial donation including medical suppli… https://t.co/76T7GgS48H,0.4506,twitter.com/tim_cook/status/1240676670069080064,,0,0,0,0,0,-1
3307,3307,tim_cook,1616116827,Silicon Valley is our home and we know the coming weeks will bring untold challenges for the many small businesses… https://t.co/Ek5BMndAF7,0.0772,twitter.com/tim_cook/status/1240372515265867776,,0,0,0,0,0,-1
3308,3308,tim_cook,1615722215,"In our workplaces and communities, we must do all we can to prevent the spread of COVID-19. Apple will be temporari… https://t.co/OfhWUQms0i",0.0258,twitter.com/tim_cook/status/1238717395058876416,3308.0,0,0,0,0,0,-1
3309,3309,tim_cook,1615236470,"Today we honor the women who drive us forward, and we celebrate the generations whose shoulders they stand on. Ever… https://t.co/7Rb7pVif8H",0.7845,twitter.com/tim_cook/status/1236664930075463681,,0,0,0,0,0,-1
3310,3310,tim_cook,1615175536,"RT @repjohnlewis: 55 years ago today, we were beaten, tear gassed, and trampled by horses. I thought I saw death. I thought I was going to…",-0.7717,twitter.com/tim_cook/status/1236409354854621184,,0,0,0,0,0,-1
3311,3311,tim_cook,1614898509,"To the scientists, the musicians, the athletes, the mothers, the entrepreneurs, the artists, the engineers, the tea… https://t.co/9CTVTBDy2i",0.0,twitter.com/tim_cook/status/1235247419404632065,,0,0,0,0,0,-1
3312,3312,tim_cook,1614815595,Amazed by the magnificent images captured by the winners of our #ShotOniPhone Night mode photo challenge. Congratul… https://t.co/qM8dxZL4kl,0.8885,twitter.com/tim_cook/status/1234899653922918400,,0,0,0,0,0,-1
3313,3313,tim_cook,1614804548,"Thinking of Nashville and everyone in Tennessee recovering from last night’s devastating tornadoes, especially thos… https://t.co/g5YHWIW9PG",-0.6486,twitter.com/tim_cook/status/1234853318696087559,,0,0,0,0,0,-1
3314,3314,tim_cook,1614497645,Perfect way to end a great day in Alabama. Always love seeing the Bham team at Apple The Summit! https://t.co/zw3O3bsJnz,0.923,twitter.com/tim_cook/status/1233203688111583236,3314.0,0,0,0,0,0,-1
3315,3315,tim_cook,1614484965,"Thank you to the students of Oxmoor Valley Elementary and the incredible teachers, principal and staff! Your podcas… https://t.co/UCoNPczEC1",0.4199,twitter.com/tim_cook/status/1233150502596218881,,0,0,0,0,0,-1
3316,3316,tim_cook,1614473581,"Coding lets students of all ages breathe life into new ideas, solve problems and prepare for the jobs of the future… https://t.co/tLtkMafG2O",-0.2263,twitter.com/tim_cook/status/1233102753766920192,,0,0,0,0,0,-1
3317,3317,tim_cook,1614215677,"Katherine Johnson was a trailblazer, pushing us to greater heights above Earth with her work at NASA and inspiring… https://t.co/JUX9iMBxb9",0.3612,twitter.com/tim_cook/status/1232021029679054848,,0,0,0,0,0,-1
3318,3318,tim_cook,1614195815,"Thinking of Steve today on his birthday — his friendship, passion, and especially the laughter and joy he inspired. https://t.co/qPMHbzxCsQ",0.9467,twitter.com/tim_cook/status/1231937719523106818,,0,0,0,0,0,-1
3319,3319,tim_cook,1613892605,The impact of @JohnLegend’s voice extends far beyond his historic EGOT—thank you for today’s conversation about rac… https://t.co/SyQze1nZnP,0.128,twitter.com/tim_cook/status/1230665966603735041,,0,0,0,0,0,-1
3320,3320,tim_cook,1613600838,"This #PresidentsDay, JFK’s words remind us all that our greatest obligation is to one another. “One true measure of… https://t.co/bJQuQ0tZDP",0.7906,twitter.com/tim_cook/status/1229442205187629057,,0,0,0,0,0,-1
3321,3321,tim_cook,1613335075,"Today we celebrate love, in all of its beautiful combinations! #HappyValentinesDay! ❤️ https://t.co/2ZujWOvohf",0.9244,twitter.com/tim_cook/status/1228327516567302144,,0,0,0,0,0,-1
3322,3322,tim_cook,1613080408,This #BlackHistoryMonth we honor the generations of women and men who had the courage and determination to push for… https://t.co/iy428tMj4B,0.8442,twitter.com/tim_cook/status/1227259362780925952,,0,0,0,0,0,-1
3323,3323,tim_cook,1612991336,Some of the most amazing photos I’ve ever seen are the ones that only come out with #Nightmode. This is a beautiful… https://t.co/ERM2ioQjMi,0.624,twitter.com/tim_cook/status/1226885770788524032,,0,0,0,0,0,-1
3324,3324,tim_cook,1611782110,"Today, we remember the millions of lives lost. Tomorrow and always, we vow to reject cruelty so that it never happe… https://t.co/C1trKrMo4h",-0.836,twitter.com/tim_cook/status/1221813908576464896,,0,0,0,0,0,-1
3325,3325,tim_cook,1611718678,Devastated and heartbroken by the passing of Kobe Bryant. I admired his athletic prowess from afar and his humanity… https://t.co/cM2X2faz7g,-0.7184,twitter.com/tim_cook/status/1221547854054903808,,0,0,0,0,0,-1
3326,3326,tim_cook,1611600176,"As people in China and around the world celebrate the Lunar New Year, we send our love and support to the many impa… https://t.co/kR9Ho0FHy7",0.891,twitter.com/tim_cook/status/1221050820483002368,,0,0,0,0,0,-1
3327,3327,tim_cook,1611600176,"As people in China and around the world celebrate the Lunar New Year, we send our love and support to the many impa… https://t.co/kR9Ho0FHy7",0.891,twitter.com/tim_cook/status/1221050820483002368,,0,0,0,0,0,-1
3328,3328,tim_cook,1611181270,Celebrating 40 years of Apple in Ireland with our remarkable and growing team at Hollyhill! Your hard work and dedi… https://t.co/fMtrgrQx92,0.8356,twitter.com/tim_cook/status/1219293803506434048,3328.0,0,0,0,0,0,-1
3329,3329,tim_cook,1611165218,".@War_Ducks set out to create a game with fun, engaging and colorful characters, and they nailed it. Awesome to see… https://t.co/90T9jZXCgI",0.8979,twitter.com/tim_cook/status/1219226475234234368,,0,0,0,0,0,-1
3330,3330,tim_cook,1611163254,Congratulations to Jen and the entire team at The Morning Show! https://t.co/dlLIFgznPM,0.636,twitter.com/tim_cook/status/1219218237189185537,,0,0,0,0,0,-1
3331,3331,tim_cook,1611157171,"""I have the audacity to believe that peoples everywhere can have three meals a day for their bodies, education and… https://t.co/R4uMOXb9DR",0.0,twitter.com/tim_cook/status/1219192724819185666,,0,0,0,0,0,-1
3332,3332,tim_cook,1611107900,"What an amazing welcome back to Ireland! Thank you @Hozier for sharing your music with me, and for the chance to lo… https://t.co/i0NPHWU3BD",0.9245,twitter.com/tim_cook/status/1218986064834154496,,0,0,0,0,0,-1
3333,3333,tim_cook,1611026546,"When you add up every ambitious dreamer, every daring creator, every impatient striver searching for a better life,… https://t.co/YWh055PFQX",0.743,twitter.com/tim_cook/status/1218644843297038337,,0,0,0,0,0,-1
3334,3334,tim_cook,1611008752,Glad to support the essential work of our friends at @DSTNHome and @PathPartners. Apple volunteers are out in the c… https://t.co/N2IVmTT4Cg,0.8316,twitter.com/tim_cook/status/1218570207834230784,3334.0,0,0,0,0,0,-1
3335,3335,tim_cook,1610867139,There are countless ways to make a difference. Jaz’s story is a great example of all those here at Apple who live a… https://t.co/GDjiWa5aY5,0.6249,twitter.com/tim_cook/status/1217976239689850880,3335.0,0,0,0,0,0,-1
3336,3336,tim_cook,1610585521,“The Ultra Wide camera brings a whole new experience to #shotoniPhone. This provides for not only a different persp… https://t.co/6CymCN8DnM,0.0,twitter.com/tim_cook/status/1216795050484490240,,0,0,0,0,0,-1
3337,3337,tim_cook,1609929873,Congratulations to all of tonight’s @GoldenGlobes winners and nominees. It’s an honor to be in the company of so ma… https://t.co/SRkdyxNY6t,0.8807,twitter.com/tim_cook/status/1214045061761003520,,0,0,0,0,0,-1
3338,3338,tim_cook,1609539477,"There is opportunity in every new beginning. In 2020, let’s use it to lead with our humanity, to protect and streng… https://t.co/EAtEOrUBeU",0.6597,twitter.com/tim_cook/status/1212407624144019456,,0,0,0,0,0,-1
3339,3339,tim_cook,1609316578,"John Lewis has fought great evils with resolve, grace and abiding faith in truth’s final victory. Today is no diffe… https://t.co/adoenoL63v",0.6249,twitter.com/tim_cook/status/1211472715942518785,,0,0,0,0,0,-1
3340,3340,tim_cook,1609047098,Our hearts are with those impacted by the Australian bushfires and with the courageous volunteer force fighting the… https://t.co/yyIubP72JV,0.2263,twitter.com/tim_cook/status/1210342436741894144,,0,0,0,0,0,-1
3341,3341,tim_cook,1608930699,"Our most meaningful gift is the time we share with one another. To friends, family, Apple coworkers and all those c… https://t.co/3IHI80LwHh",0.8771,twitter.com/tim_cook/status/1209854222218317825,3341.0,0,0,0,0,0,-1
3342,3342,tim_cook,1608706137,Happy #Hanukkah to all those celebrating the Festival of Lights among family and friends! 🕎 חנוכה שמח #shotoniPhone… https://t.co/qSuoNzfMM8,0.9324,twitter.com/tim_cook/status/1208912342525739008,,0,0,0,0,0,-1
3343,3343,tim_cook,1608459081,Stunning work showcasing the strength and significance of Turbans in India. Love how photographer Bikramjit Bose (I… https://t.co/RrkuUD1uF2,0.9022,twitter.com/tim_cook/status/1207876112082075648,,0,0,0,0,0,-1
3344,3344,tim_cook,1608288986,Thank you to the extraordinary @JoshGroban for sharing your timeless talent with us today. Here’s to a season fille… https://t.co/lB5OgwNNSl,0.7964,twitter.com/tim_cook/status/1207162683805421568,,0,0,0,0,0,-1
3345,3345,tim_cook,1608281603,The holiday cheer @ToysForTots_USA brings to children is one more example of @USMC’s immeasurable service to our na… https://t.co/KntZVTwsLV,0.7184,twitter.com/tim_cook/status/1207131716214616069,,0,0,0,0,0,-1
3346,3346,tim_cook,1608188604,.@Malala is an unparalleled champion for access to education — a basic human right. Apple is proud to continue our… https://t.co/MycUaNKDOR,0.7906,twitter.com/tim_cook/status/1206741650115969024,3346.0,0,0,0,0,0,-1
3347,3347,tim_cook,1607888559,Thanks to @YodWongnai and food bloggers Yota and Jira for showing me some of Bangkok’s best street food. Jay Fai’s… https://t.co/mxPuA81qwf,0.7964,twitter.com/tim_cook/status/1205483170545586177,,0,0,0,0,0,-1
3348,3348,tim_cook,1607884398,Amazing to see the next generation of developers having a blast with Swift Playgrounds today at Apple IconSiam! Tha… https://t.co/gLjNnqBZFt,0.7088,twitter.com/tim_cook/status/1205465717182586880,3348.0,0,0,0,0,0,-1
3349,3349,tim_cook,1607878143,It made my heart sing to spend time with Thailand’s WWDC scholarship winners Kiratijuta and Patcharapon. Amazing to… https://t.co/6LOQrgYmNl,0.7845,twitter.com/tim_cook/status/1205439481928544257,,0,0,0,0,0,-1
3350,3350,tim_cook,1607865092,Congratulations to the Thai women’s national volleyball team for winning gold at #SEAGames2019! Great to meet Coach… https://t.co/mA1KNX3O55,0.9134,twitter.com/tim_cook/status/1205384742784393222,,0,0,0,0,0,-1
3351,3351,tim_cook,1607860543,Beyond impressed with the students at Satit-Chula in Bangkok who are using Everyone Can Create to learn the science… https://t.co/04llDmGhDy,0.6369,twitter.com/tim_cook/status/1205365662736146432,,0,0,0,0,0,-1
3352,3352,tim_cook,1607849443,สวัสดี Thailand! My journey this morning along the Chao Phraya River culminated in a visit to the peaceful Wat Arun… https://t.co/wBfEfPPsm6,0.5411,twitter.com/tim_cook/status/1205319108474130433,,0,0,0,0,0,-1
